2026/05/25 13:21:35:631  [Info]  Loading tunnel preference...
2026/05/25 14:45:49:349  [Warn]  [DNS O UDP] Send A query for:ec5-core-hl.ecombdapi.com timeout.
2026/05/25 14:45:49:612  [Warn]  [DNS O UDP] Send A query for:tnc0-alisc1.zijieapi.com timeout.
2026/05/25 14:45:49:612  [Warn]  [DNS O UDP] Send A query for:mon0-misc-lf.amemv.com timeout.
2026/05/25 14:45:49:625  [Warn]  [DNS O UDP] Send A query for:pitaya.bytedance.com timeout.
2026/05/25 14:45:49:627  [Warn]  [DNS O UDP] Send A query for:pitaya.bytedance.com timeout.
2026/05/25 14:45:49:631  [Warn]  [DNS O UDP] Send A query for:pitaya.bytedance.com timeout.
2026/05/25 14:45:50:012  [Warn]  [DNS O UDP] Send A query for:mon0-misc-lf.amemv.com timeout.
2026/05/25 14:45:50:012  [Warn]  [DNS O UDP] Send A query for:mon0-misc-lf.amemv.com timeout.
2026/05/25 14:45:50:012  [Warn]  [DNS O UDP] Send A query for:mon0-misc-lf.amemv.com timeout.
2026/05/25 14:45:50:037  [Warn]  [DNS O UDP] Send A query for:m.baike.com timeout.
2026/05/25 14:45:50:296  [Warn]  [DNS O UDP] Send A query for:p95-sz-sign.douyinpic.com timeout.
2026/05/25 14:45:50:516  [Warn]  [DNS O UDP] Send A query for:p3-sign.douyinpic.com timeout.
2026/05/25 14:45:50:517  [Warn]  [DNS O UDP] Send A query for:mmbiz.qpic.cn timeout.
2026/05/25 14:45:52:316  [Warn]  [2610/3046](198.19.0.1:62454_dns.google:443_261017796915389331607) Hy2 regist tcp conn timeout.
2026/05/25 14:46:12:376  [Warn]  [DNS O UDP] Send A query for:pay.bilibili.com timeout.
2026/05/25 14:46:14:322  [Warn]  [DNS O UDP] Send A query for:pay.bilibili.com timeout.
2026/05/25 14:46:23:774  [Warn]  ⚠️ 节点「🇭🇰香港HKT|高速03」出现异常
2026/05/25 14:51:13:202  [Warn]  [DNS O UDP] Send A query for:gs-loc-cn.apple.com timeout.
2026/05/25 14:51:16:300  [Warn]  Retry query DNS over udp. Domain:gs-loc-cn.apple.com
2026/05/25 14:51:21:461  [Warn]  [DNS O UDP] Send A query for:doh.dns.apple.com timeout.
2026/05/25 14:51:29:485  [Warn]  No available network
2026/05/25 14:51:31:309  [Warn]  Retry query DNS over udp. Domain:gsp10-ssl.apple.com
2026/05/25 14:51:31:310  [Warn]  Retry query DNS over udp. Domain:cl3.apple.com
2026/05/25 14:51:31:311  [Warn]  Retry query DNS over udp. Domain:iphone-ld.apple.com
2026/05/25 14:51:31:313  [Warn]  Retry query DNS over udp. Domain:cl4-cn.apple.com
2026/05/25 14:51:31:314  [Warn]  Retry query DNS over udp. Domain:time.apple.com
2026/05/25 14:51:31:314  [Warn]  Retry query DNS over udp. Domain:gsp10-ssl-cn.ls.apple.com
2026/05/25 14:51:31:315  [Warn]  Retry query DNS over udp. Domain:gs-loc-cn.apple.com
2026/05/25 14:51:32:836  [Warn]  [DNS O UDP] Send A query for:time.apple.com timeout.
2026/05/25 14:51:32:836  [Warn]  [DNS O UDP] Send A query for:time.apple.com timeout.
2026/05/25 14:51:32:983  [Warn]  [DNS O UDP] Send A query for:yun-hl.3g.qq.com timeout.
2026/05/25 14:51:33:044  [Warn]  [DNS O UDP] Send A query for:szextshort.weixin.qq.com timeout.
2026/05/25 14:51:33:044  [Warn]  [DNS O UDP] Send A query for:szextshort.weixin.qq.com timeout.
2026/05/25 14:51:33:612  [Warn]  Retry query DNS over udp. Domain:time.apple.com
2026/05/25 14:51:33:614  [Warn]  Retry query DNS over udp. Domain:gs-loc-cn.apple.com
2026/05/25 14:51:34:311  [Warn]  [DNS O UDP] Send A query for:gsp10-ssl.apple.com timeout.
2026/05/25 14:51:34:311  [Warn]  [DNS O UDP] Send A query for:cl3.apple.com timeout.
2026/05/25 14:51:34:311  [Warn]  [DNS O UDP] Send A query for:iphone-ld.apple.com timeout.
2026/05/25 14:51:34:312  [Warn]  [DNS O UDP] Send A query for:iphone-ld.apple.com timeout.
2026/05/25 14:51:34:313  [Warn]  [DNS O UDP] Send A query for:iphone-ld.apple.com timeout.
2026/05/25 14:51:34:313  [Warn]  [DNS O UDP] Send A query for:cl4-cn.apple.com timeout.
2026/05/25 14:51:34:314  [Warn]  [DNS O UDP] Send A query for:time.apple.com timeout.
2026/05/25 14:51:34:314  [Warn]  [DNS O UDP] Send A query for:gsp10-ssl-cn.ls.apple.com timeout.
2026/05/25 14:51:34:315  [Warn]  [DNS O UDP] Send A query for:gs-loc-cn.apple.com timeout.
2026/05/25 14:51:34:315  [Warn]  [DNS O UDP] Send A query for:gs-loc-cn.apple.com timeout.
2026/05/25 14:51:34:316  [Warn]  [DNS O UDP] Send A query for:gs-loc-cn.apple.com timeout.
2026/05/25 14:51:34:316  [Warn]  [DNS O UDP] Send A query for:gs-loc-cn.apple.com timeout.
2026/05/25 14:51:34:317  [Warn]  [DNS O UDP] Send A query for:gs-loc-cn.apple.com timeout.
2026/05/25 14:51:34:317  [Warn]  [DNS O UDP] Send A query for:gs-loc-cn.apple.com timeout.
2026/05/25 14:51:34:465  [Warn]  [DNS O UDP] Send A query for:szextshort.weixin.qq.com timeout.
2026/05/25 14:51:34:479  [Warn]  [DNS O UDP] Send A query for:szextshort.weixin.qq.com timeout.
2026/05/25 14:51:34:488  [Warn]  [DNS O UDP] Send A query for:szextshort.weixin.qq.com timeout.
2026/05/25 14:51:35:993  [Warn]  [DNS O UDP] Send A query for:yun-hl.3g.qq.com timeout.
2026/05/25 14:51:43:922  [Warn]  [3413/4287](198.19.0.1:61632_www.shuyz.com:443_3413177969189608715942) Hy2 regist tcp conn timeout.
2026/05/25 14:51:43:922  [Warn]  [3414/4292](198.19.0.1:61633_www.shuyz.com:443_3414177969189608717825) Hy2 regist tcp conn timeout.
2026/05/25 14:51:45:031  [Warn]  [DNS O UDP] Send A query for:acs.m.taobao.com timeout.
2026/05/25 15:46:49:770  [Warn]  [DNS O UDP] Send A query for:szlong.weixin.qq.com timeout.
2026/05/25 15:47:04:799  [Warn]  DoH parser response failed. DOH server:https://doh.pub/dns-query
2026/05/25 15:47:04:813  [Warn]  DoH parser response failed. DOH server:https://223.6.6.6/dns-query
2026/05/25 15:47:04:832  [Warn]  DoH parser response failed. DOH server:https://dns.alidns.com/dns-query
2026/05/25 15:47:04:833  [Warn]  DoH parser response failed. DOH server:https://223.5.5.5/dns-query
2026/05/25 15:47:04:833  [Warn]  Retry query DNS over udp. Domain:sealine.youku.com
2026/05/25 15:47:05:356  [Warn]  DoH parser response failed. DOH server:https://223.5.5.5/dns-query
2026/05/25 15:47:05:358  [Warn]  DoH parser response failed. DOH server:https://dns.alidns.com/dns-query
2026/05/25 15:47:05:358  [Warn]  DoH parser response failed. DOH server:https://223.6.6.6/dns-query
2026/05/25 15:47:05:362  [Warn]  DoH parser response failed. DOH server:https://doh.pub/dns-query
2026/05/25 15:47:05:362  [Warn]  Retry query DNS over udp. Domain:sealine.youku.com
2026/05/25 15:47:05:662  [Warn]  DoH parser response failed. DOH server:https://223.5.5.5/dns-query
2026/05/25 15:47:05:662  [Warn]  DoH parser response failed. DOH server:https://223.6.6.6/dns-query
2026/05/25 15:47:05:662  [Warn]  DoH parser response failed. DOH server:https://dns.alidns.com/dns-query
2026/05/25 15:47:05:667  [Warn]  DoH parser response failed. DOH server:https://doh.pub/dns-query
2026/05/25 15:47:05:667  [Warn]  Retry query DNS over udp. Domain:sealine.youku.com
2026/05/25 15:49:47:730  [Warn]  DoH parser response failed. DOH server:https://223.5.5.5/dns-query
2026/05/25 15:49:47:733  [Warn]  DoH parser response failed. DOH server:https://223.6.6.6/dns-query
2026/05/25 15:49:47:751  [Warn]  DoH parser response failed. DOH server:https://dns.alidns.com/dns-query
2026/05/25 15:49:48:767  [Warn]  DoH parser response failed. DOH server:https://doh.pub/dns-query
2026/05/25 15:49:48:767  [Warn]  Retry query DNS over udp. Domain:bfaf05550b0a78a3a505b6c3228b7e9c.jddebug.com
2026/05/25 15:49:51:768  [Warn]  [DNS O UDP] Send A query for:bfaf05550b0a78a3a505b6c3228b7e9c.jddebug.com timeout.
2026/05/25 15:53:11:494  [Warn]  DoH parser response failed. DOH server:https://223.6.6.6/dns-query
2026/05/25 15:53:11:505  [Warn]  DoH parser response failed. DOH server:https://dns.alidns.com/dns-query
2026/05/25 15:53:11:519  [Warn]  DoH parser response failed. DOH server:https://223.6.6.6/dns-query
2026/05/25 15:53:11:523  [Warn]  DoH parser response failed. DOH server:https://223.5.5.5/dns-query
2026/05/25 15:53:12:133  [Warn]  DoH parser response failed. DOH server:https://doh.pub/dns-query
2026/05/25 15:53:12:133  [Warn]  Retry query DNS over udp. Domain:ff67b320791510c19b7bd985c713a1c6.jddebug.com
2026/05/25 15:53:12:477  [Warn]  DoH parser response failed. DOH server:https://dns.alidns.com/dns-query
2026/05/25 15:53:12:512  [Warn]  DoH parser response failed. DOH server:https://223.5.5.5/dns-query
2026/05/25 15:53:13:161  [Warn]  DoH parser response failed. DOH server:https://doh.pub/dns-query
2026/05/25 15:53:13:162  [Warn]  Retry query DNS over udp. Domain:f83a50c3be41334ff464c46a5a2ec304.jddebug.com
2026/05/25 15:53:15:134  [Warn]  [DNS O UDP] Send A query for:ff67b320791510c19b7bd985c713a1c6.jddebug.com timeout.
2026/05/25 15:53:16:162  [Warn]  [DNS O UDP] Send A query for:f83a50c3be41334ff464c46a5a2ec304.jddebug.com timeout.
2026/05/25 16:00:07:165  [Warn]  [DNS O UDP] Send A query for:tnc3-alisc1.zijieapi.com timeout.
2026/05/25 16:29:33:943  [Warn]  [DNS O UDP] Send A query for:szextshort.weixin.qq.com timeout.
2026/05/25 16:37:33:671  [Warn]  [DNS O UDP] Send A query for:szextshort.weixin.qq.com timeout.
2026/05/25 16:37:33:671  [Warn]  [DNS O UDP] Send A query for:szextshort.weixin.qq.com timeout.
2026/05/25 16:37:33:675  [Warn]  [DNS O UDP] Send A query for:szextshort.weixin.qq.com timeout.
2026/05/25 16:37:33:676  [Warn]  [DNS O UDP] Send A query for:szextshort.weixin.qq.com timeout.
2026/05/25 16:37:33:700  [Warn]  [DNS O UDP] Send A query for:szextshort.weixin.qq.com timeout.
2026/05/25 16:37:33:705  [Warn]  [DNS O UDP] Send A query for:szextshort.weixin.qq.com timeout.
2026/05/25 16:37:33:706  [Warn]  [DNS O UDP] Send A query for:szextshort.weixin.qq.com timeout.
2026/05/25 16:37:33:706  [Warn]  [DNS O UDP] Send A query for:szextshort.weixin.qq.com timeout.
2026/05/25 16:37:33:707  [Warn]  [DNS O UDP] Send A query for:szextshort.weixin.qq.com timeout.
2026/05/25 16:37:33:709  [Warn]  [DNS O UDP] Send A query for:szextshort.weixin.qq.com timeout.
